1/19/2021,21ENFCP00024ELE,Enforcement - Electrical Complaint,referred by PMCCARTHY: 01/19/2021 Fire Condemnation w/ MM - PLM  Inspection contacts: null null,"131 DAVENPORT ST, Springfield MA 01119 United States",131 DAVENPORT ST,Inspection,ELECTRICAL VIOLATIONS - FIRE
1/19/2021,21ENFCP00022BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS - FIRE,"131 DAVENPORT ST, Springfield MA 01119 United States",131 DAVENPORT ST,Inspection,BUILDING VIOLATIONS - FIRE
1/19/2021,21ENFCP00016PLM,Enforcement - Plumbing Complaint,referred by IPUPPOLO: Fire - Inspector MG - Inspection date 1/19/21  Inspection contacts: null null,"198 SAFFRON CI, Springfield MA 01129 United States",198 SAFFRON CI,Inspection,Plumbing Violations - Fire
1/19/2021,21ENFCP00023ELE,Enforcement - Electrical Complaint,referred by IPUPPOLO: Fire - Inspector MG - Inspection date 1/19/21  Inspection contacts: null null,"198 SAFFRON CI, Springfield MA 01129 United States",198 SAFFRON CI,Violations,ELECTRICAL VIOLATIONS - FIRE
1/19/2021,21ENFCP00021BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS - FIRE,"198 SAFFRON CI, Springfield MA 01129 United States",198 SAFFRON CI,Inspection,BUILDING VIOLATIONS - FIRE
1/19/2021,21ENFCP-00088HS,Enforcement  - Housing Complaint,Fire Condemnation2/8/21 - Sent to court with Electrical - (Plumbing and Building to follow)2/8/21 - NO family breakdown - occupant(s) unknown,"131 DAVENPORT ST, Springfield MA 01119 United States",131 DAVENPORT ST,Condemnation,Right Side - Fire Condemnation
1/19/2021,21ENFCP-00087HS,Enforcement  - Housing Complaint,FIRE1/19/21 - Sent to Fire and Housing01/20/21 - Sent to Legal with all depts,"198 SAFFRON CI, Springfield MA 01129 United States",198 SAFFRON CI,Condemnation,FIRE
1/19/2021,21ENFCP-00086HS,Enforcement  - Housing Complaint,"general complaint-large tree in the backyard that is on private property-tree is dead and rotted, tree is leaning -other debris in the yard","43 SUNAPEE ST, Springfield MA 01108 United States",43 SUNAPEE ST,Closed,general
1/16/2021,21ENFCP00047ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"64 SCOTT ST, Springfield MA 01108",64 SCOTT ST,In Process,
1/16/2021,21ENFCP00046ZON,Enforcement - Zoning Complaint,"Blighted in disrepair,graffiti etc","606 SUMNER AV, Springfield MA 01108",606 SUMNER AV,In Process,
1/16/2021,21ENFCP00045ZON,Enforcement - Zoning Complaint,Graffiti etc,"544 SUMNER AV, Springfield MA 01108",544 SUMNER AV,In Process,
1/16/2021,21ENFCP00044ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"26 ALDERMAN ST, Springfield MA 01108",26 ALDERMAN ST,Closed,
1/16/2021,21ENFCP00043ZON,Enforcement - Zoning Complaint,Property blighted in disrepair etc,"97 JOHNSON ST, Springfield MA 01108",97 JOHNSON ST,Violations,
1/16/2021,21ENFCP00042ZON,Enforcement - Zoning Complaint,"Property blighted,in disrepair etc","63 MULBERRY ST, Springfield MA 01105",63 MULBERRY ST,In Process,
1/16/2021,21ENFCP00041ZON,Enforcement - Zoning Complaint,Fence in disrepair etc,"0 WALNUT ST, Springfield MA 01109 United States",0 WALNUT ST,In Process,
1/16/2021,21ENFCP00040ZON,Enforcement - Zoning Complaint,Graffiti etc,"443 STATE ST, Springfield MA 01105",443 STATE ST,Closed,
1/16/2021,21ENFCP00039ZON,Enforcement - Zoning Complaint,"Fence in disrepair ,tree parts etc","0 CENTRAL ST, Springfield MA 01105",0 CENTRAL ST,In Process,
1/16/2021,21ENFCP00038ZON,Enforcement - Zoning Complaint,"Commercial motor vehicle exceeds 10,000 lb gross vehicle weight","0 CEDAR ST, Springfield MA 01105",0 CEDAR ST,Closed,
1/16/2021,21ENFCP00037ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"109 PENDLETON AV, Springfield MA 01109",109 PENDLETON AV,Closed,
1/16/2021,21ENFCP00036ZON,Enforcement - Zoning Complaint,Graffiti etc,"154 TYLER ST, Springfield MA 01109",154 TYLER ST,In Process,
1/16/2021,21ENFCP00035ZON,Enforcement - Zoning Complaint,"Graffiti, dumping etc","12 HANCOCK ST, Springfield MA 01109",12 HANCOCK ST,Closed,
1/16/2021,21ENFCP00034ZON,Enforcement - Zoning Complaint,"Graffiti,dumping , illegal sign (no permit)","691 STATE ST, Springfield MA 01109",691 STATE ST,Closed,
1/15/2021,21ENFCP-00085HS,Enforcement  - Housing Complaint,Court Inspection,"412 ISLAND POND RD, Springfield MA 01118 United States",412 ISLAND POND RD,Inspection,Court Inspection
1/15/2021,21ENFCP-00084HS,Enforcement  - Housing Complaint,"Litter and yard waste in rear , mattresses and yard debris.","943 LIBERTY ST, Springfield MA 01104",943 LIBERTY ST,Violations,"Litter and yard waste in rear , mattresses and yard debris."
1/15/2021,21ENFCP-00083HS,Enforcement  - Housing Complaint,Couch at street,"104 CONNECTICUT AV, Springfield MA 01104",104 CONNECTICUT AV,Closed,Litter @ the street
1/15/2021,21ENFCP-00082HS,Enforcement  - Housing Complaint,"Tenant wants the heater to be checked up, said when it heats the paint starts melting and wants it to be checked for lead. Bathroom: There's mold in the bathroom, bathroom sink is almost falling off, it's only being hold by two block of cement, also ventilator fan is not working. Heaters: bathroom and bedroom heaters are not working.  *Tenant didn't have landlord's phone number, will call later with that info*","272 ORANGE ST, APT 1st Fl, Springfield MA 01108 United States",272 ORANGE ST,Closed,Interior Priority-no heat single room
1/15/2021,21ENFCP00020BLD,Enforcement - Building Complaint,Complaint: No bathrooms for karate studio,"125 MAIN ST, Springfield MA 01108",125 MAIN ST,Closed,
1/15/2021,21ENFCP-00081HS,Enforcement  - Housing Complaint,Litter and debris Graffiti on building,"691 STATE ST, Springfield MA 01109",691 STATE ST,Closed,Litter
1/15/2021,21ENFCP00019BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"2307 WILBRAHAM RD, Springfield MA 01129",2307 WILBRAHAM RD,Pending,BUILDING VIOLATION
1/15/2021,21ENFCP00018BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"92 CONNECTICUT AV, Springfield MA 01104",92 CONNECTICUT AV,Re-Inspection,BUILDING VIOLATION
1/15/2021,21ENFCP-00080HS,Enforcement  - Housing Complaint,Roof with tarp. Building referral sent,"92 CONNECTICUT AV, Springfield MA 01104",92 CONNECTICUT AV,Close Related Records,Roof with tarp. Building referral sen
1/15/2021,21ENFCP-00079HS,Enforcement  - Housing Complaint,Unreg M/V,"151 WEST ALVORD ST, Springfield MA 01108",151 WEST ALVORD ST,Closed,Unreg M/V
1/15/2021,21ENFCP-00078HS,Enforcement  - Housing Complaint,There is human waste in the basement,"49 RODNEY SMITH CI, 49, Springfield MA 01151 United States",49 RODNEY SMITH CI,Closed,human waste
1/15/2021,21ENFCP-00077HS,Enforcement  - Housing Complaint,"2 smoke detectors constantly beeping, no access to back door, back doors locks from the inside, illegal room rental, landlord dogs pee in the backdoor. Landlord also tells her she cant flush toilet paper.","24 TRACY ST, APT 1st, Springfield MA 01104 United States",24 TRACY ST,Closed,1st flr - Apartment issues
1/14/2021,21ENFCP00022ELE,Enforcement - Electrical Complaint,"An Electrical Complaint has been referred to you by Building Code Enf.:New record ID: 21ENFCP00021ELEParcel address: 91 LONGHILL STReferral notes: 01/14/2021 Kitchen Fire , inspection w/ CB 01/14/2021 - PLMReferred by: PMCCARTHYReferred from: 21ENFCP-00075HSNext Scheduled Inspection is on: Emergency 2021-01-14 00:00:00","95 LONGHILL ST, Springfield MA 00000 United States",95 LONGHILL ST,Violations,Electrical Complaint
1/14/2021,21ENFCP-00076HS,Enforcement  - Housing Complaint,DeNovo02/26/21 - NO Checklist,"22 MANSFIELD ST, Springfield MA 01108 United States",22 MANSFIELD ST,Inspection,DeNovo
1/14/2021,21ENFCP00015PLM,Enforcement - Plumbing Complaint,"referred by PMCCARTHY: 01/14/2021 Kitchen Fire , inspection w/ CB 01/14/2021 - PLM  Inspection contacts: null null","91 LONGHILL ST, 2B, Springfield MA 00000 United States",91 LONGHILL ST,Pending,"Referral: 01/14/2021 Kitchen Fire , inspection w/ CB 01/14/2021 - PLM"
1/14/2021,21ENFCP00021ELE,Enforcement - Electrical Complaint,"referred by PMCCARTHY: 01/14/2021 Kitchen Fire , inspection w/ CB 01/14/2021 - PLM  Inspection contacts: null null","91 LONGHILL ST, 2B, Springfield MA 00000 United States",91 LONGHILL ST,Pending,"Referral: 01/14/2021 Kitchen Fire , inspection w/ CB 01/14/2021 - PLM"
1/14/2021,21ENFCP00017BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"91 LONGHILL ST, 2B, Springfield MA 00000 United States",91 LONGHILL ST,Pending,BUILDING VIOLATION
1/14/2021,21ENFCP-00075HS,Enforcement  - Housing Complaint,Unit 2B - Fire,"91 LONGHILL ST, 2B, Springfield MA 01108 United States",91 LONGHILL ST,Close Related Records,Unit 2B - Fire
1/14/2021,21ENFCP-00074HS,Enforcement  - Housing Complaint,Exterior Inspection,"30 SACHEM ST, Springfield MA 01108",30 SACHEM ST,Closed,Exterior Inspection
1/14/2021,21ENFCP00020ELE,Enforcement - Electrical Complaint,PLUMBING COMPLAINT,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Violations,PLUMBING COMPLAINT
1/14/2021,21ENFCP00019ELE,Enforcement - Electrical Complaint,ELECTRICAL Complaint,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Violations,ELECTRICAL Complaint
1/13/2021,21ENFCP-00073HS,Enforcement  - Housing Complaint,Emergency per CH,"20 MATTOON ST, Unit 4, Springfield MA 01105 United States",20 MATTOON ST,Closed,Unit #4 - Emergency
1/13/2021,21ENFCP-00072HS,Enforcement  - Housing Complaint,General01/14/2021 Emailed Julisa the NOV's - PLM,"0 WASHBURN ST, Springfield MA 01107 United States",0 WASHBURN ST,Violations,General
1/13/2021,21ENFCP-00071HS,Enforcement  - Housing Complaint,EMERGENCY- NO HEAT,"34 SALEM ST, #1A, Springfield MA 01105 United States",34 SALEM ST,Re-Inspection,Unit #1A - EMERGENCY- NO HEAT
1/13/2021,21ENFCP-00070HS,Enforcement  - Housing Complaint,There is on heat on the first floor1/20/21 - Sent to court,"51 MELHA AV, 1st Floor, Springfield MA 01104 United States",51 MELHA AV,Re-Inspection,no heat
1/13/2021,21ENFCP-00069HS,Enforcement  - Housing Complaint,in 3 different places  the  bathroom floor is sinking 4 children in the  house  1 under  6 years land lady  gave her  floor tile  to place on the floor herself,"253 BELMONT AV, APT 2nd fl, Springfield MA 01108 United States",253 BELMONT AV,Re-Inspection,2nd flr - bathroom floor sinking
1/13/2021,21ENFCP00033ZON,Enforcement - Zoning Complaint,referred by IPUPPOLO: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21 Inspection contacts: null null,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Closed,Referral: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21
1/13/2021,21ENFCP00014PLM,Enforcement - Plumbing Complaint,referred by IPUPPOLO: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21  Inspection contacts: null null,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Pending,Referral: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21
1/13/2021,21ENFCP00018ELE,Enforcement - Electrical Complaint,referred by IPUPPOLO: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21  Inspection contacts: null null,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Pending,Referral: Illegal 3rd flr - Inspector CH - Inspection date 1/13/21
1/13/2021,21ENFCP00016BLD,Enforcement - Building Complaint,BUILDING VIOLAITON,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Pending,BUILDING VIOLATION
1/13/2021,21ENFCP-00068HS,Enforcement  - Housing Complaint,Illegal 3rd floor,"94 FORT PLEASANT AV, Springfield MA 01108 United States",94 FORT PLEASANT AV,Refer to Court,Illegal 3rd floor
1/13/2021,21ENFCP00032ZON,Enforcement - Zoning Complaint,"Commercial motor vehicle exceeds 10,000 lb gross vehicle weight,dumping etc","139 MAGNOLIA TE, Springfield MA 01108",139 MAGNOLIA TE,In Process,
1/13/2021,21ENFCP-00067HS,Enforcement  - Housing Complaint,Cross wirings between his apt and apt #3,"57 HOLLYWOOD ST, APT 2, Springfield MA 01108 United States",57 HOLLYWOOD ST,Inspection,2nd flr -Cross Wiring
1/13/2021,21ENFCP-00066HS,Enforcement  - Housing Complaint,Exterior Inspection - per DC email,"635 BOSTON RD, Springfield MA 01119 United States",635 BOSTON RD,Ticket/Fine,Exterior Inspection
1/13/2021,21ENFCP00017ELE,Enforcement - Electrical Complaint,An Electrical Complaint has been referred to you by Building Code Enf.:New record ID: 21ENFCP00016ELEParcel address: 51 LEYFRED TEReferral notes: Exposed wires.Light fixture inside of shower! (3rd Flr) Possible water damage to ceiling fixtures on second Flr due to leaks from 3rd. Reinspect 2/11Referred by: CBENNETTReferred from: 20ENFCP-02995HSNext Scheduled Inspection is on: Initial Inspection 2021-01-12 00:00:00,"51 LEYFRED TE, Springfield MA 01108 United States",51 LEYFRED TE,Pending,Electrical Complaint
1/12/2021,21ENFCP00015BLD,Enforcement - Building Complaint,,"92 Euclid AV, 3rd floor, Springfield MA 01108 United States",92 Euclid AV,Pending,
1/12/2021,21ENFCP00016ELE,Enforcement - Electrical Complaint,referred by CBENNETT: Exposed wires.Light fixture inside of shower! (3rd Flr) Possible water damage to ceiling fixtures on second Flr due to leaks from 3rd. Reinspect 2/11  Inspection contacts: Luis Acosta Ramos 4133141055,"51 LEYFRED TE, APT 2ND, Springfield MA 01108 United States",51 LEYFRED TE,Pending,Referral: Exposed wires.Light fixture inside of shower! (3rd Flr) Possible water damage to ceiling fixtures on second Flr due to leaks from 3rd. Reinspect 2/11
1/12/2021,21ENFCP-00065HS,Enforcement  - Housing Complaint,Court Order Inspection - see Email from Atty Gould,"92 EUCLID AV, Springfield MA 01108 United States",92 EUCLID AV,Inspection,Court Order Inspection
1/12/2021,21ENFCP00013PLM,Enforcement - Plumbing Complaint,STOP WORK ORDER,"104 MELVILLE ST, Springfield MA 01104 United States",104 MELVILLE ST,Violations,
1/12/2021,21ENFCP00015ELE,Enforcement - Electrical Complaint,Work performed without a permit,"104 MELVILLE ST, Springfield MA 01104 United States",104 MELVILLE ST,Violations,
1/12/2021,21ENFCP00014BLD,Enforcement - Building Complaint,WORK WITHOUT PERMIT,"104 MELVILLE ST, Springfield MA 01104 United States",104 MELVILLE ST,Violations,WORK WITHOUT PERMIT
1/12/2021,21ENFCP-00064HS,Enforcement  - Housing Complaint,Exterior Inspection,"491 WHITE ST, Springfield MA 01108",491 WHITE ST,Violations,Exterior Inspection
1/12/2021,21ENFCP-00063HS,Enforcement  - Housing Complaint,Apt getting flooded with water and waste through bath tub and toilet.  There is a 2 year old handicap boy (no child's name provided).,"9 TEMPLE ST, 005, Springfield MA 01105 United States",9 TEMPLE ST,Closed,Unit #005 - Emergency
1/12/2021,21ENFCP-00062HS,Enforcement  - Housing Complaint,MRVP Shu Cheng 413-885-0262,"15 BLODGETT ST, 2nd flr, Springfield MA 01108 United States",15 BLODGETT ST,Closed,MRVP
1/12/2021,21ENFCP00013BLD,Enforcement - Building Complaint,"Adding a garage and looks like they are starting a room on top of the garage, caller believes they have no permits, there's nothing posted. Caller wanted to remain anonymous.","49 ABERDALE DR, Springfield MA 01129 United States",49 ABERDALE DR,Pending,No building permits
1/12/2021,21ENFCP-00061HS,Enforcement  - Housing Complaint,kitchen floor rotted stove dont work properly wood sticking up in the kitchen big hole in bath tub back porches filled with dog feces,"60 FORT PLEASANT AV, 1E, Springfield MA 01108 United States",60 FORT PLEASANT AV,Inspection,Unit #1E - general
1/12/2021,21ENFCP-00060HS,Enforcement  - Housing Complaint,Exterior Inspection,"74 WILMONT ST, Springfield MA 01108",74 WILMONT ST,Closed,Exterior Inspection
1/12/2021,21ENFCP-00059HS,Enforcement  - Housing Complaint,"Water that was leaking between the bathroom and living room, now there is water damage, the walls are all damaged, and there is mold in the bathroom and growing mushrooms.02/03/21 - Active Leak - Water coming from ceiling in bathroom","34 SALEM ST, APT 2A, Springfield MA 01105 United States",34 SALEM ST,Re-Inspection,Unit #2A - Water damage and other issues
1/12/2021,21ENFCP00012BLD,Enforcement - Building Complaint,Complaint from neighbor about work on Sat. And setbacks,"118 SIGNAL HILL CI, SPRINGFIELD MA 01118",118 SIGNAL HILL CI,Pending,
1/12/2021,21ENFCP-00058HS,Enforcement  - Housing Complaint,Denovo,"31 MONTMORENCI ST, Springfield MA 01107 United States",31 MONTMORENCI ST,Violations,DeNovo
1/12/2021,21ENFCP-00057HS,Enforcement  - Housing Complaint,MRVP Contact Izaris #787-901-3341,"870 ARMORY ST, Springfield MA 01107 United States",870 ARMORY ST,Closed,MRVP
1/12/2021,21ENFCP-00056HS,Enforcement  - Housing Complaint,"bedroom ceiling has a leak(not active), electrical wiring(possible cross wiring), roof porch is damaged, trash and junk on the property, damage to siding of the house, broken windows","110 WHITE ST, 3 flr, Springfield MA 01108 United States",110 WHITE ST,Violations,3rd flr - interior and exterior damage
1/11/2021,21ENFCP-00055HS,Enforcement  - Housing Complaint,Litter,"66 CLIFTON AV, Springfield MA 01105",66 CLIFTON AV,Closed,LITTER
1/11/2021,21ENFCP-00054HS,Enforcement  - Housing Complaint,LitterUnreg mv,"138 MARION ST, Springfield MA 01109",138 MARION ST,Closed,"POSTING , UNREG , LITTER"
1/11/2021,21ENFCP00011BLD,Enforcement - Building Complaint,BUILDING VIOALTION - FIRE,"33 CHAPIN TE, Springfield MA 01107 United States",33 CHAPIN TE,Pending,BUILDING VIOLATION - FIRE
1/11/2021,21ENFCP-00053HS,Enforcement  - Housing Complaint,"Mice infestation, Wires hanging out, no window screens, kitchen floor tiles are cracked, wood is rotted under, leak under kitchen sink, cracks on the walls, poor insulation, front hall way ceiling is caving in.","253 BELMONT AV, APT 3rd floor, Springfield MA 01108 United States",253 BELMONT AV,Closed,3rd floor - Apartment issues.
1/11/2021,21ENFCP00031ZON,Enforcement - Zoning Complaint,referred by MTUCKEY: Junk yard 3+ unregistered m/v in rear yard . Inspection contacts: Alice Farrell 860-977-5014,"33 CHAPIN TE, Springfield MA 01107 United States",33 CHAPIN TE,Violations,Referral: Junk yard 3+ unregistered m/v in rear yard .
1/11/2021,21ENFCP00014ELE,Enforcement - Electrical Complaint,"An Electrical Complaint has been referred to you by Building Code Enf.:New record ID: 21ENFCP00013ELEParcel address: 36 MARBLE STReferral notes: Poss. Illegal apartment in the basement apartment , Inspection w/ CH 01/14/2021 -PLMReferred by: PMCCARTHYReferred from: 21ENFCP-00035HSNext Scheduled Inspection is on: Emergency 2021-01-11 00:00:00 Emergency 2021-01-14 00:00:29",United States,United States,Pending,ELECTRICAL COMPLAINT
