X,Y,OBJECTID,PARCELID,LOWPARCELID,CVTTXCD,CVTTXDSCRP,SCHLTXCD,SCHLDSCRP,NBHDCD,SITEADDRESS,ZIPCD,CdqYear,NetAnnualTax,SpecialAssessments,TotalOwed,TotalPaid,TotalBalance,X_COORD,Y_COORD,LASTUPDATE,created_user,created_date,last_edited_user,last_edited_date
1838261.228,719425.8114,4071,010-010965,010H046     05600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1409 HILDRETH AV,43203,2020,1207.62,309.51,2766.65,800,1966.65,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828988.761,730552.1766,4072,010-010972,010B027     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,2024 - 2026 N FOURTH ST,43201,2020,3850.02,150,9090.23,7090.22,2000.01,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829513.968,727199.9921,4073,010-011034,010C003     02000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,404 - 406 CHITTENDEN AV,43201,2019,2790.08,39.78,8409.42,3465,4944.42,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830696.886,722024.7888,4074,010-011115,010C058     02700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,468 REYNOLDS AV,43201,2017,55.98,0,298.77,0,298.77,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830666.883,722026.7933,4075,010-011116,010C058     02600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,464 REYNOLDS AV,43201,2017,1963.54,427.56,5508.34,0,5508.34,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837069.724,716721.3311,4076,010-011200,010H069     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,37 GOVERNOR PL,43203,2020,5156.62,414.65,8508.7,0,8508.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1850113.624,723416.5318,4077,010-011240,010N033     10800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,3047 E SIXTH AV,43219,2016,507.58,912.53,3047.81,0,3047.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833093.717,721721.3392,4078,010-011306,010C060     11700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,E REYNOLDS AV,43201,2017,46.92,0,297.06,0,297.06,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842610.515,722085.2418,4079,010-011412,010P057     00900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,674 CUMBERLAND ST,43219,2019,683.52,689.38,2432.35,1000,1432.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839634.409,719581.3857,4080,010-011528,010H047     04500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1203,1597 - 1599 HARVARD AV,43203,2020,1541.14,241.03,2660.28,884.58,1775.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1826674.331,737440.4354,4081,010-011552,010R054     03000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,261 TIBET RD,43202,2020,4625.46,0,6637.06,4297.05,2340.01,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1848899.561,723477.0554,4082,010-011658,010N032     07800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,2887 E SIXTH AV,43219,2019,742.9,0,2630.35,1000,1630.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828123.024,730803.4835,4083,010-011686,010B027     05600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,2085 - 2087 IUKA AV,43201,2018,4805.48,182.09,10926.37,0,10926.37,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828089.966,730808.4917,4084,010-011687,010B027     05700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,2081 - 2083 IUKA AV,43201,2018,4833.72,141.27,10909.14,0,10909.14,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833038.867,724208.4774,4085,010-011688,010C036     07700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1103 WALTERS ST,43201,2011,716.58,1419.32,7202.36,0,7202.36,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836512.934,728088.7538,4086,010-011734,010B050     05400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1341 E FIFTEENTH AV,43211,2013,688.86,3624.97,11074.15,1304.83,9769.32,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836558.115,728085.8204,4087,010-011735,010B050     05300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1347 E FIFTEENTH AV,43211,2011,328.44,1094.98,7384.04,913.52,6470.52,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834444.692,728605.5376,4088,010-011749,010B040     10900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1079 E SIXTEENTH AV,43211,2019,636.6,1083.81,2999.42,0,2999.42,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1835086.038,723080.613,4089,010-011787,010C046     02800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,KESSLER ST,43201,2006,117.82,0,2022.85,0,2022.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839780.889,719890.5341,4090,010-011989,010H047     01700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1623 PEMBROKE AV,43203,2020,876.08,0,1350.11,500,850.11,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834154.053,726577.9124,4091,010-012377,010C007     03000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1003 E MCCLELLAND AV,43211,2020,466.52,197.13,1193.84,0,1193.84,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1848467.492,724874.617,4092,010-012465,010N031     16200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,2857 TENTH AV,43219,2017,111.34,0,458.94,0,458.94,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1848507.05,724870.9334,4093,010-012466,010N031     16300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,2857 TENTH AV,43219,2017,85.84,510.86,1086.83,0,1086.83,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833973.924,727146.3164,4094,010-012488,010B059     00200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1473 N CLEVELAND AV,43211,2018,282.04,276.65,1369.76,0,1369.76,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1835597.097,730342.4107,4095,010-012533,010M169     01600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1262 TWENTY FIRST AV,43211,2018,1013.56,150,2033.34,814.27,1219.07,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1849485.773,723618.7382,4096,010-012548,010N033     13900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,2966 E SIXTH AV,43219,2016,366.24,0,701.08,517.96,183.12,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827628.555,736511.823,4097,010-012560,010R061     00700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,363 KELSO RD,43202,2020,4811.18,0,5043.3,2637.71,2405.59,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837839.789,719509.0638,4098,010-012604,010H045     07100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1356 - 1358 HILDRETH AV,43203,2020,1287.6,92.79,2827.75,2183.95,643.8,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834317.166,717827.5395,4099,010-012801,010H050     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,MONROE AV,43203,2006,52.26,0,1176.26,0,1176.26,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827239.588,723330.6871,4100,010-012818,010C047     08500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1302,1093 - 1099 MT PLEASANT AV,43201,2020,9590.58,0,14027.82,9232.53,4795.29,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828275.34,733546.4549,4101,010-012827,010B011     03100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,2417 - 2419 SUMMIT ST,43202,2020,5249.58,529.83,5935.89,3047.42,2888.47,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827375.648,724207.503,4102,010-012865,010C039     01100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1302,1215 - 1217 INDIANOLA AV,43201,2020,15546,967.4,23706.59,15449.89,8256.7,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827565.867,724834.8754,4103,010-013002,010C031     02300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,1292 INDIANOLA AV,43201,2020,1239.62,188.62,2035.49,1321.37,714.12,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827503.342,721516.0824,4104,010-013139,010H001     01300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1302,N PEARL ST,43215,2020,550.52,0,1286.9,0,1286.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1835640.89,730340.0961,4105,010-013238,010M169     01700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1268 TWENTY FIRST AV,43211,2020,1015.16,178.15,2349.39,0,2349.39,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825893.007,732242.9803,4106,010-013456,010B017     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,26 E OAKLAND AV,43201,2020,4096.88,0,6225.49,4177.05,2048.44,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828176.829,728249.3818,4107,010-013676,010B044     00800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,1734 SUMMIT ST,43201,2020,21611.36,0,31227.38,20421.7,10805.68,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837151.492,736139.1741,4108,010-013683,010M054     16500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,4000,1572 MINNESOTA AV,43211,2019,870.12,0,3355.06,1000,2355.06,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837032.076,730645.8226,4109,010-013745,010M104     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1459 TWENTY-THIRD AV,43211,2018,668.06,2700.43,5032.62,0,5032.62,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833664.655,723659.7904,4110,010-013846,010C044     03000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,883 E FIFTH AV,43201,2020,728.3,149.65,1777.51,0,1777.51,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833778.85,723494.9667,4111,010-013849,010C045     01300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,894 E FOURTH AV,43201,2020,576.9,74.32,1370.16,0,1370.16,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833161.374,723531.769,4112,010-013860,010C044     05200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,812 E FOURTH AV,43201,2018,717.12,0,1357.61,0,1357.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833818.82,723304.2338,4113,010-013868,010C045     00600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,895 - 897 E FOURTH AV,43201,2020,821.62,153.75,1968.14,1482.33,485.81,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833926.318,723095.1315,4114,010-013872,010C053     03900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,941 ST CLAIR AV,43201,2020,1372.54,8691.97,10854.37,686.47,10167.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833139.687,723193.0705,4115,010-013877,010C052     02700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,E GIBBARD AV,43201,2006,117.82,0,1821.16,0,1821.16,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833072.636,723009.9106,4116,010-013880,010C052     05800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,795 E GIBBARD AV,43201,2018,768.92,25.85,2488.73,0,2488.73,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831741.366,721958.4499,4117,010-014117,010C059     12800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,600 E REYNOLDS AV,43201,2020,845.4,0,1284.53,861.83,422.7,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1826906.519,733499.3405,4118,010-014269,010B010     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,197 CLINTON ST,43202,2020,3149.98,0,4619.01,3192.76,1426.25,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831438.929,722524.1074,4119,010-014529,010C051     11500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,914 CLEVELAND AV,43201,2020,3603.76,115.39,8114.08,0,8114.08,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839113.562,718658.5537,4120,010-014541,010H055     02600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,255 - 257 TAYLOR AV,43203,2020,1181.9,216.13,1905.61,600,1305.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827833.01,723549.8977,4121,010-014603,010C047     02200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1302,1107 - 1121 SUMMIT ST,43201,2020,19080.2,0,27909.24,18369.14,9540.1,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836765.419,728447.4162,4122,010-014645,010B042     04900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1401 E SEVENTEENTH AV,43211,2020,28509.98,0,45827.87,0,45827.87,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834397.136,719374.144,4123,010-014742,010H035     00500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,441 N MONROE AV,43203,2020,1358.52,505.07,2667.35,0,2667.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840281.632,720622.5667,4124,010-014763,010H040     01300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1803 MARYLAND AV,43203,2020,82.12,59.87,240.61,0,240.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824678.489,738637.8227,4125,010-014948,010R045     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,28 E PACEMONT RD,43202,2020,4487.08,0,4708.18,2464.64,2243.54,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825804.234,738404.8725,4126,010-014991,010R046     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,171 E PACEMONT RD,43202,2020,5464.62,0,11267.72,8535.41,2732.31,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840569.418,719856.5299,4127,010-015077,010H048     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1203,390 WOODLAND AV,43203,2020,1747.2,692.27,4435.66,0,4435.66,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1835244.502,717858.4372,4128,010-015219,010H051     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,N EIGHTEENTH ST,43203,2018,235.62,0,500.82,0,500.82,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830200.307,724075.6209,4129,010-015378,010C042     00300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,E FIFTH AV,43201,2019,885.6,0,3058.35,0,3058.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837928.789,719352.1588,4130,010-015453,010H046     06700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1363 HILDRETH AV,43203,2020,1129.24,128.56,1925.44,0,1925.44,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1832219.505,721928.9704,4131,010-015454,010C059     14300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,660 E REYNOLDS AV,43201,2013,557.18,20.62,1218.39,875.97,342.42,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838751.543,719711.7689,4132,010-015533,010H046     03800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1482 HILDRETH AV,43203,2020,789.62,200.72,1925.7,0,1925.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839942.751,736848.496,4133,010-015595,010M016     07100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,4900,1950 DENUNE AV,43211,2017,311.9,2558.9,4422.28,0,4422.28,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1828256.699,730124.4674,4134,010-015633,010B031     05400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,1978 SUMMIT ST,43201,2020,8378.12,0,13981.33,9792.27,4189.06,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836990.317,719955.2727,4135,010-015686,010H037     03700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,470 N OHIO AV,43203,2016,934.36,149.27,4406.03,0,4406.03,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1826231.661,734993.6551,4136,010-015694,010B002     02300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3802,2655 - 2657 ADAMS AV,43202,2020,4047.84,0,6250.45,1816.32,4434.13,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840113.367,719233.5694,4137,010-016051,010H056     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1203,1655 E GREENWAY AV,43203,2018,2070.56,0,2603.91,1467.12,1136.79,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836310.769,728279.2759,4138,010-016072,010B050     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1316 E FIFTEENTH AV,43211,2016,585.96,150,963.18,595.2,367.98,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830565.591,721866.2544,4139,010-016076,010C058     02000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,453 REYNOLDS AV,43201,2019,1935.4,413.9,5396.51,0,5396.51,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829111.614,724718.2697,4140,010-016227,010C033     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1306,SIXTH ST,43201,2000,22.4,0,551.56,0,551.56,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837163.237,720300.3282,4141,010-016366,010H025     00600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,511 N CHAMPION AV,43203,2009,832.4,255.29,5378.86,1508,3870.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836751.772,718970.0787,4142,010-016397,010H044     09600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1204 E MT VERNON AV,43203,2020,483.58,241.03,1010.58,0,1010.58,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834017.876,717446.6618,4143,010-016549,010H058     05200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,196 N GARFIELD AV,43203,2020,5560.84,0,8570.16,5789.74,2780.42,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1832870.739,724064.1888,4144,010-016632,010C036     12000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1092 SIDNEY ST,43201,2020,267.92,0,294.46,147.1,147.36,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1848039.093,724904.0854,4145,010-016642,010N031     17200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,2801 TENTH AV,43219,2016,461.2,676.56,2973.81,0,2973.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840302.66,719117.3901,4146,010-016690,010H056     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1203,289 WOODLAND AV,43203,2020,8796.98,0,20024.08,0,20024.08,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839270.097,718976.8671,4147,010-016875,010H055     04500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1203,GRANVILLE ST,43203,2018,82.12,2797.31,3166.66,0,3166.66,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836684.93,720385.7685,4148,010-016905,010H025     08000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,534 TREVITT ST,43203,2019,69.32,0,235.86,0,235.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1844491.794,723829.9344,4149,010-017200,010P029     02400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,2319 RIDGEWAY AV,43219,2020,1043.42,0,2353.6,0,2353.6,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831861.559,722861.5325,4150,010-017272,010C051     07100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,628 E THIRD AV,43201,2018,504.38,0,2052.87,0,2052.87,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829326.13,728757.035,4151,010-017409,010B045     03100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,410 E FIFTEENTH AV,43201,2015,4316.54,231.59,22915.37,0,22915.37,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831759.481,723408.5487,4152,010-017444,010C043     08900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1301,631 E FOURTH AV,43201,2020,1256.9,0,1961.59,1333.14,628.45,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833273.569,723683.5592,4153,010-017531,010C044     03900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,833 E FIFTH AV,43201,2020,293.26,668.9,1311.19,940.02,371.17,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836688.028,720446.1592,4154,010-017551,010H025     07800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,542 - 544 TREVITT ST,43203,2020,1204.02,0,1823.91,0,1823.91,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833845.615,728930.5152,4155,010-017587,010B040     13700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1009 - 1011 E SEVENTEENTH AV,43211,2018,885.06,84.74,2911.84,0,2911.84,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834269.714,728614.258,4156,010-017594,010B040     11400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1400,1055 - 1057 E SIXTEENTH AV,43211,2020,1082.34,432.11,2132.31,0,2132.31,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827322.721,735115.9043,4157,010-017618,010B003     04000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3802,2650 DAYTON AV,43202,2020,4228.58,0,8876.48,0,8876.48,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834913.689,718178.4423,4158,010-017979,010H051     07200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,278 N SEVENTEENTH ST,43203,2018,998.62,617.93,5047.96,4431.13,616.83,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838977.879,718880.6534,4159,010-018035,010H047     11800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,288 JOHNSON ST,43203,2020,446.26,147,1140.83,891.25,249.58,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1849141.077,723330.1442,4160,010-018244,010N033     07900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,5300,E FIFTH AV,43219,2019,369.5,0,1277,0,1277,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
